cntry_name,continent,tiff_file,mask_file
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019246LGN00_21_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019246LGN00_21_23_mask.tiff
Australia,Oceania,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81150742019189LGN00_10_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81150742019189LGN00_10_21_mask.tiff
Thailand,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81280512019344LGN00_20_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81280512019344LGN00_20_4_mask.tiff
Qatar,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620422019246LGN00_5_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620422019246LGN00_5_7_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81680362019272LGN00_28_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81680362019272LGN00_28_24_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580452019074LGN00_8_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580452019074LGN00_8_10_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610422019079LGN00_19_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610422019079LGN00_19_18_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80280402019251LGN00_16_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80280402019251LGN00_16_18_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670212019201LGN00_14_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670212019201LGN00_14_15_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81840402019336LGN00_23_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81840402019336LGN00_23_23_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81100232019266LGN00_12_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81100232019266LGN00_12_28_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81950382019029LGN00_7_27_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81950382019029LGN00_7_27_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81180392019082LGN00_8_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81180392019082LGN00_8_13_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310862019089LGN00_28_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310862019089LGN00_28_17_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81530182019359LGN00_13_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81530182019359LGN00_13_6_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81280342019344LGN00_25_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81280342019344LGN00_25_23_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81570332019003LGN00_19_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81570332019003LGN00_19_26_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920392019216LGN00_12_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920392019216LGN00_12_5_mask.tiff
United Kingdom,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82020202019238LGN00_0_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82020202019238LGN00_0_9_mask.tiff
Syria,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81730362019227LGN00_15_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81730362019227LGN00_15_16_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019258LGN00_13_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019258LGN00_13_13_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80330272019014LGN00_14_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80330272019014LGN00_14_9_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019352LGN01_10_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019352LGN01_10_26_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81950372019237LGN00_20_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81950372019237LGN00_20_13_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81270352019337LGN00_17_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81270352019337LGN00_17_2_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019066LGN00_3_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019066LGN00_3_17_mask.tiff
United Kingdom,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82060172019346LGN00_27_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82060172019346LGN00_27_10_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690352019023LGN00_11_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690352019023LGN00_11_7_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700122019062LGN00_15_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700122019062LGN00_15_10_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80350302019060LGN00_10_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80350302019060LGN00_10_22_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660382019226LGN00_20_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660382019226LGN00_20_15_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81530162019183LGN00_10_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81530162019183LGN00_10_8_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450322019063LGN00_6_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450322019063LGN00_6_23_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81540182019030LGN00_4_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81540182019030LGN00_4_9_mask.tiff
Indonesia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81240572019236LGN00_5_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81240572019236LGN00_5_10_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900402019186LGN00_25_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900402019186LGN00_25_2_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81840402019208LGN00_26_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81840402019208LGN00_26_15_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600442019264LGN00_12_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600442019264LGN00_12_6_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450312019031LGN00_23_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450312019031LGN00_23_20_mask.tiff
Kuwait,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660402019194LGN00_14_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660402019194LGN00_14_26_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81890362019259LGN00_25_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81890362019259LGN00_25_10_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590442019017LGN00_14_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590442019017LGN00_14_2_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019217LGN00_17_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019217LGN00_17_19_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650382019187LGN00_15_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650382019187LGN00_15_13_mask.tiff
Malaysia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81200572019192LGN00_25_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81200572019192LGN00_25_17_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81830402019233LGN00_14_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81830402019233LGN00_14_24_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920392019248LGN00_2_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920392019248LGN00_2_9_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920402019088LGN00_19_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920402019088LGN00_19_26_mask.tiff
Italy,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930332019223LGN00_12_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930332019223LGN00_12_25_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610422019223LGN00_20_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610422019223LGN00_20_19_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630492019269LGN00_17_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630492019269LGN00_17_18_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019011LGN00_11_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019011LGN00_11_28_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610432019079LGN00_0_7_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610432019079LGN00_0_7_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640332019068LGN00_6_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640332019068LGN00_6_11_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81960372019196LGN00_5_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81960372019196LGN00_5_25_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590462019017LGN00_10_24_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590462019017LGN00_10_24_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80270402019228LGN00_10_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80270402019228LGN00_10_20_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81560152019076LGN00_11_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81560152019076LGN00_11_6_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82332312019183LGN00_16_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82332312019183LGN00_16_19_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900402019266LGN00_14_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900402019266LGN00_14_15_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880392019220LGN00_26_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880392019220LGN00_26_9_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600342019232LGN00_3_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600342019232LGN00_3_11_mask.tiff
Nigeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900562019362LGN00_18_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900562019362LGN00_18_22_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640392019212LGN00_8_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640392019212LGN00_8_8_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019011LGN00_8_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019011LGN00_8_28_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80340272019261LGN00_4_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80340272019261LGN00_4_21_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81740412019234LGN00_9_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81740412019234LGN00_9_5_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930382019239LGN00_20_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930382019239LGN00_20_25_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019185LGN01_20_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019185LGN01_20_14_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600432019264LGN00_3_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600432019264LGN00_3_5_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580132019234LGN00_25_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580132019234LGN00_25_25_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640392019244LGN00_19_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640392019244LGN00_19_16_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81920402019200LGN00_18_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81920402019200LGN00_18_23_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81550132019085LGN00_16_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81550132019085LGN00_16_10_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81940382019262LGN00_13_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81940382019262LGN00_13_21_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81760282019200LGN00_23_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81760282019200LGN00_23_23_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930392019191LGN00_5_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930392019191LGN00_5_15_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81790392019349LGN01_21_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81790392019349LGN01_21_22_mask.tiff
Bolivia,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310752019361LGN00_6_27_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310752019361LGN00_6_27_mask.tiff
Pakistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81500372019338LGN00_15_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81500372019338LGN00_15_18_mask.tiff
